"count_floors_pre_eq","age","area_percentage","height_percentage","has_superstructure_adobe_mud","has_superstructure_mud_mortar_stone","has_superstructure_stone_flag","has_superstructure_cement_mortar_stone","has_superstructure_mud_mortar_brick","has_superstructure_cement_mortar_brick","has_superstructure_timber","has_superstructure_bamboo","has_superstructure_rc_non_engineered","has_superstructure_rc_engineered","has_superstructure_other","has_secondary_use_agriculture","has_secondary_use_hotel","has_secondary_use_rental","has_secondary_use","land_surface_condition_o","land_surface_condition_t","foundation_type_h","foundation_type_i","foundation_type_r","foundation_type_u","foundation_type_w","roof_type_n","roof_type_q","roof_type_x","ground_floor_type_f","ground_floor_type_m","ground_floor_type_v","ground_floor_type_x","ground_floor_type_z","other_floor_type_j","other_floor_type_q","other_floor_type_s","other_floor_type_x","position_j","position_o","position_s","damage_grade"
2,41,7,8,0.217783052707091,0,0,0,0.217783052707091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.217783052707091,0,0,0.782216947292909,0,0,1,0,0,0.782216947292909,0,0.217783052707091,"3"
2.19835818209685,38.3967163641937,11.1983581820969,5.60328363580629,0,1,0,0,0,0,0.198358182096854,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.198358182096854,"3"
2,30,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.490059094736353,0.509940905263647,0,0,0,0,1,"3"
1,0,10,3.41263953223825,0,0.412639532238245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587360467761755,0,0,0.412639532238245,0,0.587360467761755,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"3"
2.66285208053887,0,12,6,0,1,0,0,0,0.337147919461131,0,0,0,0,0,0,0,0,0,0.662852080538869,0,0,0,1,0,0,0.662852080538869,0.337147919461131,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,0,9,6.74842251441441,0,1,0,0,0.748422514414415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.748422514414415,0,0,0.251577485585585,0,0,0.251577485585585,0,0.748422514414415,0,0,1,"3"
3,20.6116682214197,6.38833177858032,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.388331778580323,0,0,0.611668221419677,0,0,1,0,0,0,0,1,"3"
1,1.96550091682002,5,2,0.98275045841001,0,0.0172495415899903,0,0,0.98275045841001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"3"
2,31,7,4,0,1,0,0,0,0,0,0,0,0,0,0.413021873217076,0,0,0.413021873217076,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
2.1122915034648,43,7,5.1122915034648,0,1,0,0,0.887708496535197,0,0.112291503464803,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,29.701250099577,7,4.29874990042299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70125009957701,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
3,6.92829050216824,10.0717094978318,8.14341899566352,0,0.928290502168238,0,0,0,0.0717094978317618,0.0717094978317618,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.928290502168238,0.0717094978317618,0,1,0,0,0,0,0,1,0,0,0.0717094978317618,0,0.928290502168238,"3"
2,23.5044618814718,4.9910762370564,4,0,0.495538118528202,0,0,0.504461881471798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
2,2.02518590912223,5,4.02518590912223,0,1,0,0,0,0,1,0.0251859091222286,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
3,30,5,6.69562525395304,0,0.30437474604696,0,0,0.69562525395304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.30437474604696,0.69562525395304,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
1.71551306289621,50,5,4.71551306289621,0.715513062896207,0,0,0,0.715513062896207,0,0.715513062896207,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.284486937103793,0.715513062896207,0,0,0,0,1,"3"
2,2.16559812612832,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165598126128316,0.834401873871684,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2.73293544654734,29,6.73293544654734,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
2.04588776268065,2.95411223731935,12,5.95411223731935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0458877626806498,"3"
2,2.61468793358654,5.61468793358654,4,0,1,0.614687933586538,0,0,0,1,0.614687933586538,0,0,0,0,0,0,0,0,1,0,0,0.385312066413462,0,0.614687933586538,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
2,2.79506247630343,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.795062476303428,0,0,0.204937523696572,0,0,1,0,0,0,0,1,"3"
2.36639728141017,0.732794562820345,15.3663972814102,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.366397281410173,0.633602718589827,0.366397281410173,0,0,1,0,0,1,0,0,0.633602718589827,0,0,0.366397281410173,0,0,1,0,0,0,0,1,"3"
2,0,9,6,0,0.284519776934758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.284519776934758,0.715480223065242,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
1.65898577077314,5,7,4.65898577077314,0,0.341014229226857,0,0,0,0.341014229226857,0.658985770773143,0,0,0,0,0,0,0,0.341014229226857,0,0.658985770773143,0,0,0.658985770773143,0.341014229226857,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
2,15.5967255472206,16.3950883208308,6,0.201637226389721,0.798362773610279,0,0,0.201637226389721,0,0.798362773610279,0.798362773610279,0,0,0,0,0.798362773610279,0,0.798362773610279,0,1,0,0,0.798362773610279,0.201637226389721,0,1,0,0,1,0,0,0,0,0,0.798362773610279,0,0.201637226389721,0.201637226389721,0,0.798362773610279,"3"
2,4,9.14219413022511,6,0,1,0,0,0,0,0.857805869774893,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.857805869774893,0,0.142194130225107,0,0,0.857805869774893,"3"
2.3611322818324,30,6,4.6388677181676,0,1,0,0,0,0,0.361132281832397,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,4.55684630898759,11.4431536910124,4,0,1,0,0,0,0,1,0,0,0,0,0.556846308987588,0,0,0.556846308987588,0,1,0,0,1,0,0,1,0,0,0.556846308987588,0,0,0.443153691012412,0,0.556846308987588,0.443153691012412,0,0,0,0,1,"3"
4.5349943540059,91.232502822997,13.1399774160236,12.3024915310089,0.232502822997048,0,0,0,0.767497177002952,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.767497177002952,0.232502822997048,"3"
2,2.84355506952852,4,4.84355506952852,0,1,0,0,0,0,0.84355506952852,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.84355506952852,0,0,0.15644493047148,0,0,1,0,0,0,0,1,"3"
2,0.0197302862070501,23.9473859034479,5.99342323793098,0,0.0065767620690167,0.0065767620690167,0,0,0,0.993423237930983,0,0,0,0,0,0.0065767620690167,0.993423237930983,1,0.993423237930983,0.0065767620690167,0,0,1,0,0,1,0,0,0.993423237930983,0,0,0.0065767620690167,0,0,0.0065767620690167,0,0.993423237930983,0,0,0.0065767620690167,"3"
2,1,9.28173399553634,6,0,1,0,0.718266004463658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.718266004463658,0.281733995536342,0,0,1,0,0,0,0,1,"3"
2,1,8.634997704532,6,0,1,0,0.634997704531997,0,0,0.365002295468003,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.365002295468003,0,0.634997704531997,0,0,0,1,0,0,0,0,1,"3"
2,18,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.728669086704031,0,0.271330913295969,0,0,1,"3"
2,29.1598037201911,6,6,0,1,0,0,0.159803720191121,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,37,13.9808504288085,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00957478559575975,0,1,0,0,1,0,0,0.99042521440424,0.00957478559575975,0,1,0,0,0,0,0,0.99042521440424,0,0.00957478559575975,0,0,0.99042521440424,"3"
3,38.4880344702397,7.51196552976035,6.51196552976035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.511965529760346,0,0.488034470239654,0,0,0.511965529760346,"3"
2.42324422579259,30,7.42324422579259,6,0,1,0,0,0.423244225792587,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2.80570352659561,37.1942964734044,7,6,0,0.805703526595607,0,0,0,0.194296473404393,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
3,37,7,6.94707940844819,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0529205915518105,0.947079408448189,0,0,1,0,1,0,0,0,0,0,0.947079408448189,0,0.0529205915518105,0,0,1,"3"
4.18639470636845,51.1863947063684,6.40680264681578,10,0,0,0,0,0.593197353184223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.593197353184223,0.406802646815777,0,1,0,0,0,0,0,0.593197353184223,0,0.406802646815777,0.406802646815777,0.593197353184223,0,"3"
2,0.527095235185698,11,6,0,1,0,0,0,0,1,0.472904764814302,0,0,0,0,0,0,0,0.527095235185698,0.472904764814302,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,31.5385325576644,10.4614674423356,6,0.538532557664439,0.538532557664439,0,0,0,0,1,0.538532557664439,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.538532557664439,"3"
2,29.428540692199,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
1.63880387158133,9,4.36119612841867,4.63880387158133,0,1,0,0.361196128418669,0,0.361196128418669,0,0.638803871581331,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.638803871581331,0,0,0.361196128418669,0,0,1,0,0,0,0,1,"3"
2,29,4.23908614274114,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,0,8.60089963907376,4.39910036092624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600899639073759,0.399100360926241,0,0,1,0,0,0,1,0,0.399100360926241,0,0,0.600899639073759,0,0,1,0,0,0,0,1,"3"
2.95747458119877,50.0425254188012,7,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.957474581198767,0,0,1,0,0,1,0,0,0.0425254188012332,0,0,0.957474581198767,0,0,1,0,0,0,0,1,"3"
2.41578045953065,8.58421954046935,7.1684390809387,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.415780459530652,0,0.584219540469348,0,0,1,"3"
2,1,5.3049572177697,4,0,1,0,0,0,0,0.304957217769697,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.695042782230303,0.304957217769697,0,0,0,0,1,"3"
3,29,11.2076558212284,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.7923441787716,0,0,0.2076558212284,0,0,1,0,0,0,0,0.7923441787716,"3"
2,23.4799010620918,7,7,0,1,0,0,0,0.479901062091812,0.520098937908188,0.520098937908188,0,0,0,0,0,0,0,0,1,0,0,0.479901062091812,0,0.520098937908188,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,29.1714925605338,6.82850743946619,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.171492560533807,0.828507439466193,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2.2971784635447,51.7028215364553,13.1084646093659,6.7028215364553,0.297178463544697,1,0,0,0,0,0.702821536455303,0,0,0,0.702821536455303,0,0,0,0,0,0.297178463544697,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.297178463544697,0,0.702821536455303,0,0,1,"3"
4.6331167484168,76.5324669936672,16.5324669936672,10,1,0,0,0,1,0,0.366883251583204,0,0,0,0,0,0,0,0.633116748416796,0,1,0,0,1,0,0,0.633116748416796,0.366883251583204,0,0.366883251583204,0,0,0.633116748416796,0,0,1,0,0,0.366883251583204,0.633116748416796,0,"3"
2.13900372711942,0,5,4,0,0.860996272880584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139003727119416,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
3.32165917800739,59.1608295890037,8.67834082199261,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.839170410996303,0,0,0.160829589003697,0,0,1,0,0,0,0.160829589003697,0.839170410996303,"3"
3.40610141051002,38,7.40610141051002,6.40610141051002,0.593898589489982,0.593898589489982,0,0,0,0.406101410510018,0,0,0,0.406101410510018,0,0,0,0,0,0,1,0,0,1,0,0,0.406101410510018,0.593898589489982,0,0,0,0,1,0,0,1,0,0,0,0,0.593898589489982,"3"
2.67237136838958,30,8.32762863161042,7.67237136838958,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.327628631610423,0,0,"3"
2,0.0577826874796301,7.94221731252037,4.94221731252037,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
3,21.1099541650619,7,7.10995416506194,0.109954165061936,0,0,0,0.890045834938064,0,0.109954165061936,0,0,0,0,0,0,0,0,0,0.109954165061936,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.109954165061936,0,0.890045834938064,1,0,0,"3"
2,30,7,4.70718061272055,0,1,0,0,0,0,0.707180612720549,0.707180612720549,0,0,0,0,0.707180612720549,0,0.707180612720549,0,1,0,0,0.292819387279451,0.707180612720549,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
1,3.89551946776919,7.10448053223081,2,0,1,0,0,0,0.104480532230809,0.895519467769191,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"3"
2.35505345091224,33.2898930981755,5.71010690182447,10,1,0.644946549087763,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.355053450912237,0,0.644946549087763,"3"
2,0,10,5.12598167965189,0,0.874018320348114,0,0,0,0.125981679651886,1,0.125981679651886,0,0,0,0,0,0,0,0,1,0,0,0.874018320348114,0,0.125981679651886,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,30.3088093628176,7.30880936281756,4,0,1,0,0,0,0,0.308809362817556,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2.42901011952199,3,12.570989880478,4.42901011952199,0,1,0,0,0,0,0.42901011952199,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2.75923759886064,54.2407624011394,6.75923759886064,6,0,1,0,0,0,0,0.240762401139364,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.240762401139364,0,0,0.759237598860636,0,0,1,0,0,0,0,1,"3"
2.91268575051799,3,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0873142494820058,0.0873142494820058,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.912685750517994,0,0.0873142494820058,0,0,1,"3"
2,5.72558721899986,6.72558721899986,6,0,1,0,0,0,0,0.725587218999863,0,0,0,0,0.274412781000137,0,0,0.274412781000137,0,0.274412781000137,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.274412781000137,0,0.725587218999863,0,0,1,"3"
1.49032402550802,7,5,2.98064805101603,0,1,0,0,0,0.509675974491984,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.509675974491984,0.490324025508016,0,0,0,0,1,"3"
3,24.5590673072729,10.4409326927271,6.44093269272707,0,1,0,0,0,0,0,0,0,0,0,0.440932692727074,0,0,0.440932692727074,0,1,0,0,1,0,0,0.559067307272926,0.440932692727074,0,0.559067307272926,0,0,0.440932692727074,0,0,1,0,0,0,0,1,"3"
1.26750169903971,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732498300960287,0,0,1,0,0,1,0,0,0.267501699039713,0,0,0,0.732498300960287,1,0,0,0,0,0,1,"3"
4.03105855453759,49.9378828909248,7.03105855453759,10,0,0,0,0,1,0,0.968941445462406,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.968941445462406,0,0,0.0310585545375943,0,0,1,0,0,1,0,0,"3"
1,0.721500562969595,5,2,0,1,0,0,0,0,0,0,0,0,0,0.721500562969595,0,0,0.721500562969595,0,1,0,0,1,0,0,1,0,0,0.721500562969595,0,0,0.278499437030405,0,1,0,0,0,0,0,1,"3"
1,0,5,2,0,1,0,0,0,0,0.18228547507897,0,0,0,0,0,0,0,0,0,0.18228547507897,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.81771452492103,"3"
2.15962183102965,18,10,6.84037816897035,0,1,0,0,0.840378168970346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.840378168970346,0.159621831029654,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,2,8.06017839768901,4.93982160231099,0,1,0,0,0,0,0.0601783976890147,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0601783976890147,"3"
2,20.0245750215836,6.02457502158359,4,0,1,0,0,0,0,0,0,0,0,0,0.0245750215835869,0,0,0.0245750215835869,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
2.52811995777301,53.528119957773,12.8875201689079,5.47188004222699,0,1,0,0,0,0,0.471880042226985,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.471880042226985,0.528119957773015,0,1,0,0,0,0,0,0,0,1,0,0,1,"3"
2,22,12.4152506962419,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.292374651879072,0,0,0.707625348120928,0,0,0.707625348120928,0,0.292374651879072,0,0,1,"3"
2.47187303705141,0,12.5281269629486,6.52812696294859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.528126962948591,0.471873037051409,0.528126962948591,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,50.369376658462,6.68468832923099,6,0.684688329230994,1,0,0,0.684688329230994,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.315311670769006,0.684688329230994,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,42.6958675505593,6.15206622472033,6.15206622472033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
3.23913593310863,50,7,10,0,0,0,0,0.239135933108628,0,0.239135933108628,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.239135933108628,0.760864066891372,0,1,0,0,0,0,0,0.239135933108628,0,0.760864066891372,1,0,0,"3"
2.01111895451322,39,7,5.01111895451322,0,1,0,0,0,0,0.988881045486778,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.988881045486778,0,0.011118954513222,0,0,0.988881045486778,"3"
2.91101158969104,59.7330347690731,7.08898841030896,6,0,1,0.911011589691043,0,0,0,0.911011589691043,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0889884103089571,0,0.911011589691043,0,0,1,"3"
2,0.632406809134409,7,5.36759319086559,0,1,0,1,0,0,0.367593190865591,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
1.68927111267112,15,6,3.68927111267112,0,1,0,0,0,0,0.689271112671122,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.310728887328878,0.689271112671122,0,0,0,0,1,"3"
2,22.9516007967759,10.0483992032241,4,0,1,0,0,0,0,0.951600796775892,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"3"
2,30.8456385242753,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845638524275273,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,0.491886318428442,6.50811368157156,5.49188631842844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508113681571558,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"3"
2.34676949447021,1.34676949447021,7,6,0,1,0,0,0,0,1,0.653230505529791,0,0,0,0,0,0,0,0,1,0,0,0.346769494470209,0.653230505529791,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,24.9422041033395,7,7,0,1,0,0,0,0.0577958966605365,0.942204103339463,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0577958966605365,0,0,0.942204103339463,0,0,1,0,0,0,0,1,"3"
3,35.1414164495654,5.28283289913088,6.85858355043456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.85858355043456,0,0,0.14141644956544,0,0,1,0,0,0,0,0.14141644956544,"3"
2.87985756015405,44.8798575601541,6.87985756015405,6,0.120142439845949,1,0,0,0.120142439845949,0,1,0,0,0,0,0,0,0,0.879857560154051,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
2.03635150310583,44.0363515031058,6.03635150310583,5.03635150310583,0.963648496894166,1,0,0,0,0,1,0,0,0,0,0,0.963648496894166,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.963648496894166,0,0.0363515031058341,"3"
2,23.4070256049745,6,4,0,0.592974395025522,0,0,0,0,0.407025604974478,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.592974395025522,0,0.407025604974478,0,0,1,"3"
3,30.8706497135572,7,10,1,0,0,0,0.435324856778607,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.435324856778607,0,0,0.564675143221393,0,0,1,0,0,1,0,0,"3"
2,0.232660995097831,11,4,0,0.767339004902169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232660995097831,0,0,0.767339004902169,0.232660995097831,0,1,0,0,0.767339004902169,0,0.232660995097831,0,0,0,1,0,0,0.232660995097831,0,0.767339004902169,"3"
3.20894169807434,30,4.79105830192566,10,0.10447084903717,0.89552915096283,0,0,0.10447084903717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.10447084903717,0,0.89552915096283,"3"
2.02598213241436,23,10,6,0,0.0259821324143559,0,0,0,0,0.974017867585644,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2.33841065596789,59.3079467201605,14.3079467201605,4.67682131193578,0,0.338410655967891,0,0,0,0,0.338410655967891,0,0,0,0,0,0,0,0,0.338410655967891,0,0,0,1,0,0,1,0,0,0.661589344032109,0,0,0.338410655967891,0,0,1,0,0,0,0,1,"3"
2.86635513417423,19.7327102683485,10,7.86635513417423,0,1,0,0,0.133644865825772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.133644865825772,"3"
2.4378917904105,49,7.5621082095895,6,0,1,0,0.562108209589496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2.83732257108204,21,7.16267742891796,7,0,0.162677428917959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.162677428917959,0,0.837322571082041,0.837322571082041,0,0.162677428917959,"3"
2.64699455164373,0,9.35300544835627,5.64699455164373,0,1,0,0,0,0.646994551643729,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,4,6.46722965734079,7,0,0.467229657340795,0,0,0,0,1,0,0,0,0,0,0,0,0,0.532770342659205,0.467229657340795,0,0,0.467229657340795,0.532770342659205,0,1,0,0,0.467229657340795,0,0.532770342659205,0,0,0,1,0,0,0,0,0.532770342659205,"3"
2.64074366074055,30,7.64074366074055,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640743660740554,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,30.4812992354855,8,6,0,1,0,0,0,0,0.481299235485494,0,0,0,0,0,0,0,0,0,0.481299235485494,0,0,1,0,0,1,0,0,0.518700764514506,0,0,0.481299235485494,0,0,1,0,0,0,0,1,"3"
3,38,5.39346369495615,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.803268152521923,0.196731847478077,0,0,0,0,1,0,0,1,0,0,0,0,1,"3"
2,48.1818218212575,7.18182182125747,6,0,1,0,0.181821821257472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,4,6.34680264815688,4.65319735184312,0,1,0,0,0,0,1,0.346802648156881,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.346802648156881,0.653197351843119,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
2,3.13201587018557,13,4.13201587018557,0,1,0,0,0,0,0.132015870185569,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
3,39.5201637051068,10.5604911153205,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.520163705106825,0.479836294893175,0,1,0,0,0,0,0,1,0,0,0,0,1,"3"
